Date,Open,High,Low,Close,Adj Close,Volume
2009-12-31,44.47451400756836,44.531150817871094,43.62491989135742,43.68156051635742,34.385353088378906,4200700
2010-01-04,44.185020446777344,45.223411560058594,43.96475601196289,45.07866668701172,35.48513412475586,9699400
2010-01-05,45.0849609375,45.0849609375,44.22907638549805,44.4052848815918,34.9550666809082,7952800
2010-01-06,44.4052848815918,44.57520294189453,44.07174301147461,44.17243576049805,34.771759033203125,7511000
2010-01-07,44.05915832519531,44.44304656982422,43.78225326538086,44.36123275756836,34.920379638671875,6776100
2010-01-08,44.216487884521484,44.49339294433594,44.2101936340332,44.4493408203125,34.9897346496582,7396500
2010-01-11,44.512271881103516,45.47514343261719,44.512271881103516,45.412208557128906,35.74767303466797,8787200
2010-01-12,45.18564987182617,45.280052185058594,44.719947814941406,45.147891998291016,35.53963088989258,7423800
2010-01-13,45.198238372802734,45.726871490478516,45.179359436035156,45.6639404296875,35.94584655761719,7749700
2010-01-14,45.462554931640625,45.84644317626953,45.38703536987305,45.82126998901367,36.069705963134766,5643000
2010-01-15,45.833858489990234,45.89678955078125,45.110130310058594,45.30522155761719,35.663475036621094,8490500
2010-01-19,45.30522155761719,45.90308380126953,45.0849609375,45.494022369384766,35.81208801269531,5848600
2010-01-20,45.31781005859375,45.462554931640625,44.4493408203125,44.95280075073242,35.38604736328125,5836700
2010-01-21,44.96538543701172,45.21711730957031,43.895530700683594,44.134674072265625,34.74203109741211,8121900
2010-01-22,43.97105026245117,44.23536682128906,43.42353820800781,43.47388458251953,34.22187042236328,9238400
2010-01-25,43.74449157714844,43.74449157714844,43.14663314819336,43.16551208496094,33.97911071777344,7944000
2010-01-26,42.79420852661133,43.33543014526367,42.6683464050293,43.08999252319336,33.919681549072266,7939300
2010-01-27,42.32851028442383,42.69981002807617,41.8502197265625,42.54877471923828,33.49363708496094,12220500
2010-01-28,42.599117279052734,42.687225341796875,41.88168716430664,42.397735595703125,33.3747444152832,8864600
2010-01-29,42.41032028198242,43.10258102416992,41.93832778930664,42.46696090698242,33.42924499511719,11491800
2010-02-01,42.64317321777344,42.77532958984375,42.290748596191406,42.51101303100586,33.46392059326172,7812600
2010-02-02,42.72498321533203,43.0648193359375,42.599117279052734,42.81309127807617,33.701717376708984,9739500
2010-02-03,42.680931091308594,43.0648193359375,42.605411529541016,42.945247650146484,33.80574417114258,6595900
2010-02-04,42.712398529052734,42.76274490356445,41.74952697753906,41.77470016479492,32.884307861328125,9507300
2010-02-05,41.77470016479492,42.16488265991211,40.93769836425781,41.8502197265625,32.94375228881836,12434400
2010-02-08,41.711769104003906,41.74323654174805,41.101322174072266,41.157962799072266,32.39881896972656,8358800
2010-02-09,41.66142272949219,42.234107971191406,41.35305404663086,41.86280822753906,32.95366287231445,8385900
2010-02-10,41.86280822753906,42.12083053588867,41.60478210449219,41.93832778930664,33.01310729980469,7838700
2010-02-11,41.762115478515625,42.07048416137695,41.447452545166016,41.98237991333008,33.047786712646484,8746000
2010-02-12,41.472625732421875,41.699180603027344,40.91252517700195,41.3404655456543,32.542484283447266,12644300
2010-02-16,41.57331466674805,41.80616760253906,41.25865173339844,41.74323654174805,32.85954284667969,9996400
2010-02-17,41.7243537902832,42.49842834472656,41.422279357910156,42.38514709472656,33.57999801635742,9515700
2010-02-18,42.49842834472656,42.976715087890625,42.42919921875,42.86343765258789,33.958919525146484,6554300
2010-02-19,42.945247650146484,43.36060333251953,42.86343765258789,43.1214599609375,34.1633415222168,8415500
2010-02-22,43.322845458984375,43.373191833496094,42.87602233886719,43.04594039916992,34.103511810302734,5261700
2010-02-23,43.033355712890625,43.266204833984375,42.61800003051758,42.662052154541016,33.79938507080078,6598000
2010-02-24,42.91378402709961,43.234737396240234,42.662052154541016,43.184391021728516,34.21320724487305,7694600
2010-02-25,42.52360153198242,43.234737396240234,42.19635009765625,43.215858459472656,34.23813247680664,9407800
2010-02-26,43.215858459472656,43.41094970703125,42.88231658935547,43.20327377319336,34.22816467285156,6313400
2010-03-01,43.322845458984375,43.926998138427734,43.322845458984375,43.8263053894043,34.72176742553711,5884400
2010-03-02,43.983638763427734,44.05286407470703,43.8263053894043,43.895530700683594,34.7765998840332,9464600
2010-03-03,43.952171325683594,44.29200744628906,43.694149017333984,43.80113220214844,34.701820373535156,7683800
2010-03-04,43.83889389038086,44.55002975463867,43.8263053894043,44.28571319580078,35.08573532104492,8980600
2010-03-05,44.41157913208008,44.877281188964844,44.41157913208008,44.83952331542969,35.524497985839844,6447200
2010-03-08,44.801761627197266,44.94650650024414,44.531150817871094,44.531150817871094,35.280181884765625,6385400
2010-03-09,45.00314712524414,45.468849182128906,44.78288269042969,45.173065185546875,35.78874588012695,8835600
2010-03-10,45.29263687133789,45.44997024536133,44.92133331298828,45.179359436035156,35.79373550415039,7789000
2010-03-11,45.280052185058594,45.33668899536133,44.8458137512207,45.33668899536133,35.918373107910156,7919100
2010-03-12,45.179359436035156,45.5947151184082,44.770294189453125,45.01573181152344,35.66408920288086,9225100
2010-03-15,45.00314712524414,45.380741119384766,44.883575439453125,45.21082305908203,35.81866455078125,8680900
2010-03-16,45.29263687133789,45.62617874145508,45.05349349975586,45.56324768066406,36.09786605834961,8190500
2010-03-17,45.70799255371094,45.814979553222656,45.34927749633789,45.431087493896484,35.9931640625,7128700
2010-03-18,45.36186218261719,45.65764617919922,45.34927749633789,45.62617874145508,36.147727966308594,5044400
2010-03-19,46.091880798339844,46.40654373168945,45.76463317871094,46.091880798339844,36.51667785644531,14617400
2010-03-22,45.726871490478516,45.95972442626953,45.67023468017578,45.695404052734375,36.20256805419922,8226100
2010-03-23,45.76463317871094,46.047828674316406,45.6765251159668,45.99748229980469,36.44189453125,7888000
2010-03-24,45.92825698852539,46.280677795410156,45.7898063659668,45.96601486206055,36.41697692871094,6643500
2010-03-25,46.19886779785156,46.45689010620117,46.05412292480469,46.11075973510742,36.53164291381836,6254800
2010-03-26,46.2303352355957,46.61422348022461,46.2303352355957,46.331024169921875,36.70615005493164,7617200
2010-03-29,46.438011169433594,46.77155303955078,46.337318420410156,46.57017135620117,36.895606994628906,4821000
2010-03-30,46.708621978759766,47.105098724365234,46.53870391845703,46.651981353759766,36.9604377746582,4570100
2010-03-31,46.52611541748047,46.77784729003906,46.205162048339844,46.32473373413086,36.7011604309082,5977200
2010-04-01,46.48835754394531,46.87224578857422,46.280677795410156,46.651981353759766,36.9604377746582,5492100
2010-04-05,46.77155303955078,47.16802978515625,46.708621978759766,47.105098724365234,37.31941604614258,7158400
2010-04-06,46.91000747680664,47.18061828613281,46.83448791503906,46.991817474365234,37.22966766357422,5862800
2010-04-07,46.916297912597656,46.972938537597656,46.27438735961914,46.56387710571289,36.8906364440918,8303200
2010-04-08,46.37508010864258,46.51353073120117,46.1170539855957,46.381370544433594,36.746036529541016,5328400
2010-04-09,46.387664794921875,46.57017135620117,46.19886779785156,46.56387710571289,36.8906364440918,4478300
2010-04-12,46.79672622680664,46.79672622680664,46.3121452331543,46.419132232666016,36.775943756103516,6029600
2010-04-13,46.305850982666016,46.387664794921875,45.89678955078125,46.2303352355957,36.62637710571289,7019100
2010-04-14,46.148521423339844,46.60163497924805,46.02265548706055,46.57017135620117,36.895606994628906,5377000
2010-04-15,46.50094223022461,47.023284912109375,46.419132232666016,46.95405960083008,37.19975280761719,5340300
2010-04-16,46.98552703857422,47.06104278564453,46.073001861572266,46.37508010864258,36.74104309082031,12028100
2010-04-19,46.2303352355957,46.450599670410156,45.94084167480469,46.419132232666016,36.775943756103516,8139300
2010-04-20,46.651981353759766,46.998111724853516,46.11075973510742,46.6960334777832,36.99533462524414,7909900
2010-04-21,46.337318420410156,48.51478958129883,46.337318420410156,48.41409683227539,38.35649108886719,17012300
2010-04-22,48.22529983520508,48.300819396972656,47.79106521606445,48.09943389892578,38.1071891784668,13681900
2010-04-23,48.15607452392578,48.319698333740234,47.690372467041016,48.12460708618164,38.12712478637695,7485600
2010-04-26,48.187538146972656,48.50849533081055,47.99244689941406,48.0805549621582,38.09223937988281,5493600
2010-04-27,47.96098327636719,48.04908752441406,46.61422348022461,46.77155303955078,37.05516815185547,9910800
2010-04-28,46.972938537597656,47.13656234741211,46.29326629638672,46.98552703857422,37.22468948364258,9728800
2010-04-29,47.394588470458984,48.04908752441406,47.30018997192383,47.84141159057617,37.90276336669922,7904200
2010-04-30,47.84141159057617,48.13719177246094,47.13656234741211,47.16802978515625,37.3692741394043,8053800
2010-05-03,47.363121032714844,48.06796646118164,47.287601470947266,48.005035400390625,38.032405853271484,6539700
2010-05-04,47.5833854675293,47.5833854675293,46.22404098510742,46.670860290527344,36.97538757324219,8622900
2010-05-05,46.3121452331543,46.765262603759766,45.833858489990234,46.3121452331543,36.691192626953125,9818900
2010-05-06,45.97230911254883,46.57017135620117,41.013214111328125,44.833229064941406,35.51951217651367,14730000
2010-05-07,44.587791442871094,44.9716796875,43.33543014526367,43.71302795410156,34.63203048706055,16350800
2010-05-10,45.65135192871094,46.16110610961914,45.31151580810547,45.96601486206055,36.41697692871094,12222900
2010-05-11,45.52548599243164,46.727500915527344,45.519195556640625,46.02265548706055,36.46184539794922,9488600
2010-05-12,45.97230911254883,46.21145248413086,45.6765251159668,46.03524398803711,36.68502426147461,8051800
2010-05-13,46.01007080078125,46.63939666748047,45.77092361450195,45.85273742675781,36.539581298828125,8387900
2010-05-14,45.53178024291992,45.695404052734375,44.487098693847656,45.04719924926758,35.89765930175781,10564800
2010-05-17,45.12901306152344,45.31151580810547,44.00251770019531,44.70106887817383,35.62181854248047,9502900
2010-05-18,45.03461456298828,45.27375793457031,44.35493850708008,44.480804443359375,35.446292877197266,9596900
2010-05-19,44.15355682373047,44.52485656738281,43.209564208984375,43.643802642822266,34.779293060302734,13508600
2010-05-20,42.6683464050293,43.14663314819336,41.762115478515625,41.80616760253906,33.31489944458008,17311800
2010-05-21,40.64191436767578,42.234107971191406,40.64191436767578,41.812461853027344,33.31991958618164,16886000
2010-05-24,41.95091247558594,42.0327262878418,41.415985107421875,41.61737060546875,33.16446304321289,8493400
2010-05-25,40.490875244140625,41.730648040771484,40.144744873046875,41.63624954223633,33.179481506347656,12487000
